NIVEL_DETALLE,SECTOR_NOMBRE,PLIEGO,EJECUTORA,TIPO_ACT_PROY_NOMBRE,GENERICA,FUENTE_FINANCIAMIENTO,RUBRO,RUBRO_NOMBRE,FINALIDAD,PRODUCTO_PROYECTO,PROGRAMA_PPTO,SEC_FUNC,CLASIFICADOR,ANO_EJE,MES_EJE,MES,FECHA,pia,pim,certificado,comp_anual,comprometido,devengado,girado,FECHA_ACTUALIZACION_ARCHIVO
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0008031,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,47,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,8,Ago,2026-08-01,0.0,0.0,0.0,-226.0,1130.0,1130.0,1130.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041020,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,87080.95,87080.95,87080.95,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.1.1.9.1.2.AGUINALDOS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,11759.69,11759.69,11759.69,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.1.6.1.3.DE CONSTRUCCION Y MAQUINAS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,0.0,7408.0,7408.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,14925.05,14925.05,14925.05,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,34,2.2.1.1.1.2.SISTEMA NACIONAL DE PENSIONES DL. 19990,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,3389246.37,3389246.37,3389246.37,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041434,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,44,2.3.2.6.2.99.OTROS SERVICIOS FINANCIEROS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,0.0,803618.53,1602678.77,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080226,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,16,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,33092.66,33092.66,33092.66,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,60,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,0.0,24000.0,24000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,11428.24,11428.24,11428.24,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080224,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,12,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,86539.16,86539.16,86539.16,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,62,2.3.2.6.3.4.OTROS SEGUROS PERSONALES,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,59,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,8,Ago,2026-08-01,0.0,0.0,38000.0,56000.0,56000.0,149500.0,149500.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,22,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,965.91,965.91,965.91,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,32,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,75757.56,75757.56,75757.56,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080230,,9001. ACCIONES CENTRALES,2,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,8,Ago,2026-08-01,0.0,0.0,-9708.8,-9708.8,350.0,2839.12,2839.12,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,"2.3.2.7.11.2.TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES",2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,0.0,1498.9,1498.9,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041434,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,44,2.1.1.1.1.8.PERSONAL DE LA LEY SERVIR (RÉGIMEN DEL SERVICIO CIVIL),2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,308343.72,308343.72,308343.72,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,1571.5,9721.5,1571.5,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,003. PROYECTO DE TRANSFORMACION DIGITAL DE LA ONP,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,3. RECURSOS POR OPERACIONES OFICIALES DE CREDITO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,0029749,"2619874. MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA ONP, DISTRITO DE LIMA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,1,2.6.8.1.4.3.GASTO POR LA CONTRATACION DE SERVICIOS,2026,8,Ago,2026-08-01,0.0,0.0,-69000.0,1366.66,0.0,296000.0,296000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,26,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,965.09,965.09,965.09,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,31,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,8,Ago,2026-08-01,0.0,0.0,-59400.0,-78280.63,4260678.59,4188521.75,4189239.75,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,37,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,29239.7,29239.7,29239.7,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0000322,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,50,2.3.2.7.5.2.PROPINAS PARA PRACTICANTES,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,2260.0,2260.0,2260.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,39,2.2.2.2.1.2.PENSIONES POR ACCIDENTES DE TRABAJO O VICTIMAS DE TERRORISMO,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,2322.02,2322.02,2322.02,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041444,,9001. ACCIONES CENTRALES,11,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,334.12,334.12,334.12,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,62,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,0.0,9900.0,9900.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040607,,9001. ACCIONES CENTRALES,6,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,13915.98,13915.98,14057.19,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0132948,,9001. ACCIONES CENTRALES,3,2.1.4.1.1.6.COMPENSACION VACACIONAL (VACACIONES TRUNCAS) AL PERSONAL ACTIVO,2026,8,Ago,2026-08-01,0.0,0.0,17052.0,17052.0,17051.7,17051.7,17051.7,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,20,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,18938.48,18938.48,18938.48,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0041434,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,44,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,8,Ago,2026-08-01,0.0,0.0,-2880.0,-2880.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.1.4.1.1.1.COMPENSACION POR TIEMPO DE SERVICIOS DEL REGIMEN LABORAL PRIVADO Y REGIMEN DEL SERVICIO CIVIL,2026,8,Ago,2026-08-01,0.0,0.0,0.0,0.0,11739.29,11739.29,11739.29,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040794,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,15,"2.3.1.99.1.3.LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSEÑANZA",2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0082670,,9001. ACCIONES CENTRALES,10,2.3.2.7.3.1.REALIZADO POR PERSONAS JURIDICAS,2026,5,May,2026-05-01,0.0,0.0,25500.0,25500.0,25500.0,40136.0,34000.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0000322,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,50,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,14565.71,14565.71,14565.71,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,23,2.2.1.1.1.1.REGIMEN DE PENSIONES DL. 20530,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,31134.39,31134.39,31134.39,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,152897.1,152897.1,152897.1,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,40,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,19887.73,19887.73,19887.73,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0040883,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,45,2.3.2.7.4.99.OTROS SERVICIOS DE INFORMATICA,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,0.0,26100.0,26100.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080228,,9001. ACCIONES CENTRALES,8,2.3.2.6.1.1.GASTOS LEGALES Y JUDICIALES,2026,5,May,2026-05-01,0.0,0.0,46898.0,34641.72,34641.72,35041.72,31405.39,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001179,,9001. ACCIONES CENTRALES,1,2.1.1.1.1.4.PERSONAL CON CONTRATO A PLAZO INDETERMINADO (REGIMEN LABORAL PRIVADO),2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,38512.06,38512.06,38512.06,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,30,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,7498.51,7498.51,7498.51,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0080225,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,17,2.3.2.1.2.2.VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,2026,5,May,2026-05-01,0.0,0.0,960.0,0.0,14080.7,17920.0,12800.0,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,5. RECURSOS DETERMINADOS,04,CONTRIBUCIONES A FONDOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,31,2.2.1.1.2.99.OTROS BENEFICIOS,2026,5,May,2026-05-01,0.0,0.0,4023878.0,4023878.0,2154600.0,2154510.91,2154510.91,2026-09-05 08:35:06
Detalle ONP,ECONOMIA Y FINANZAS,095. OFICINA DE NORMALIZACION PREVISIONAL-ONP,001. OFICINA DE NORMALIZACION PREVISIONAL-ONP,ACTIVIDAD,2.2.PENSIONES Y OTRAS PRESTACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,0001153,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,20,2.2.1.1.1.99.OTROS REGIMENES DE PENSIONES,2026,5,May,2026-05-01,0.0,0.0,0.0,0.0,6256.79,6256.79,6256.79,2026-09-05 08:35:06
